v.A,v.B,v.C,v.D,v.E,v.F,v.G,v.H,v.I,v.J,v.K,v.L,v.M,v.N,v.O,v.P,v.Q,v.R,v.S,v.T,v.U,v.V,v.W,v.X,v.Y,v.Z,v.AA,v.AB,v.AC,v.AD,v.AE,v.AF,v.AG,v.AH,v.AI,v.AJ,v.AK,v.AL,v.AM,v.AN,v.AO,v.AP,v.AQ,v.AR,v.AS,v.AT,v.AU,v.AV,v.AW,v.AX,v.dummy
0,0,0,1,0,0,2,0,2,0,0,1,0,1,1,0,1,0,1,2,0,1,2,1,1,1,1,0,0,1,0,1,0,0,2,0,1,0,2,1,0,2,0,2,0,1,0,1,1,1,1
1,1,0,2,1,2,2,0,1,0,1,0,0,1,0,0,0,2,1,1,0,1,0,0,0,0,1,0,1,1,1,2,0,0,0,1,2,0,1,0,0,0,2,2,0,1,1,0,2,0,1
1,0,1,0,0,1,0,0,0,1,1,0,1,0,2,0,0,0,1,2,1,1,0,0,1,1,0,0,0,1,0,2,0,0,1,2,0,0,0,0,0,2,2,2,0,1,0,1,1,1,0
1,0,2,0,0,1,2,2,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,2,2,0,0,0,0,0,2,0,0,2,1,1,1,0,0,0
0,0,2,1,1,2,0,0,0,1,1,0,0,0,2,0,2,1,0,1,1,0,0,1,1,0,1,0,2,0,0,2,0,0,1,0,2,0,2,1,2,2,0,0,0,2,1,1,0,0,1
1,0,2,1,0,0,0,0,2,0,1,1,0,1,0,1,2,1,0,1,1,0,0,0,1,1,1,0,2,1,1,0,1,1,2,1,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0
1,1,0,2,1,0,0,0,0,1,0,0,0,1,0,1,2,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,2,0,1,1,0,2,0,1,0,2,1
0,0,1,0,0,0,0,2,0,1,1,0,2,1,2,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0,1,0,2,0,1,1,0,1,1,2,0,1
1,0,2,2,0,1,0,0,1,1,0,0,1,0,2,1,2,1,1,0,1,0,0,0,0,0,1,1,0,1,1,2,1,1,0,1,1,0,0,0,1,2,1,0,2,0,1,0,1,2,0
0,0,1,2,0,0,0,0,0,0,0,1,1,0,1,1,2,1,0,0,1,1,1,0,1,0,0,1,2,1,1,1,0,0,1,1,1,1,0,1,0,2,1,1,1,0,1,0,0,2,1
0,0,2,0,0,1,0,0,2,1,1,0,2,1,0,1,1,1,1,2,0,1,1,0,1,1,1,0,2,1,1,2,0,0,1,1,2,1,0,0,0,1,0,1,2,1,0,1,1,0,0
0,1,2,2,1,0,0,2,2,1,1,1,2,1,1,0,2,0,0,2,1,0,0,1,0,1,0,1,0,1,1,2,1,1,2,2,1,0,2,0,0,2,0,0,0,2,0,0,0,2,1
0,1,2,1,0,1,2,0,2,0,0,1,2,1,2,0,0,0,0,2,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,2,0,1,1,2,1,1,2,1,0,2,0,1
0,1,1,0,0,2,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,2,1,2,0,1,1,1,0,2,0,0,1,1,1,1,1,0
1,0,0,1,0,0,0,2,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,2,1,0,0,1,0
0,1,1,2,1,2,0,0,0,0,1,0,1,1,2,0,0,1,0,1,2,1,2,0,1,0,0,0,1,1,1,0,0,0,2,1,2,0,1,1,1,1,0,1,1,0,1,0,0,0,0
0,1,0,1,0,0,2,0,2,0,1,1,1,1,1,0,2,0,1,2,0,1,0,0,1,1,0,0,2,1,1,1,0,1,1,0,1,0,0,1,2,1,0,1,0,2,0,1,0,2,1
0,1,1,2,1,0,0,2,1,0,1,1,0,1,0,1,1,0,1,2,2,1,0,0,0,1,0,0,2,0,0,2,0,0,2,0,0,1,2,1,0,2,0,0,1,1,1,0,1,2,1
0,1,0,2,0,0,1,2,0,0,1,0,1,1,0,1,2,0,1,1,0,1,0,1,1,1,1,0,2,1,0,1,1,0,2,1,1,0,2,1,1,1,0,0,2,2,0,1,0,1,1
0,0,0,2,0,1,0,0,1,1,1,0,1,0,2,0,1,1,1,0,2,0,0,1,0,1,1,1,0,1,1,2,1,0,0,2,0,1,0,1,0,1,0,0,2,0,1,1,0,0,0
0,1,2,2,0,2,2,2,0,1,1,1,0,0,1,0,1,0,1,0,2,1,2,1,0,1,0,0,0,0,0,1,1,0,2,0,1,0,1,1,1,2,0,2,1,2,0,0,0,0,1
0,1,1,2,1,2,0,1,1,1,1,0,1,1,2,1,0,0,0,0,2,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,2,2,0,0,0,0,1,0,1,0
1,1,2,1,0,0,0,2,2,0,1,1,0,1,2,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,2,1,2,0,0,1,0,0,0,0,1,0,1,1,2,1,1
1,0,2,2,1,1,2,2,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,2,2,1,1,0,1,1,1,2,0,1,0,0,1,0,1,0
1,0,2,0,0,1,0,2,0,1,1,0,2,1,2,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,2,0,1,1,1,0,1
0,1,2,0,1,1,0,0,0,1,1,1,1,0,1,1,2,2,1,2,2,0,0,1,1,0,1,1,1,1,0,0,1,0,0,2,0,1,2,0,1,2,2,0,2,2,0,0,0,0,1
1,0,2,2,0,1,2,1,1,0,0,0,2,1,1,1,1,1,0,1,2,0,2,0,1,1,0,1,2,1,1,2,1,0,0,0,2,0,1,0,1,1,0,1,2,1,0,1,1,0,1
0,0,1,1,0,2,0,2,2,1,0,1,2,1,2,1,1,2,0,2,0,1,1,0,1,0,0,0,2,1,1,0,1,0,1,0,1,0,2,0,0,0,0,1,0,1,1,1,1,0,0
0,1,1,1,1,1,2,2,2,0,0,1,0,0,1,0,1,2,0,1,0,0,2,1,1,0,0,0,2,1,1,1,0,1,2,2,0,0,2,0,0,1,0,1,2,2,0,0,2,1,1
0,0,2,1,1,0,2,1,0,0,1,0,2,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,2,0,1,0,1,1,1,2,0
1,1,0,2,0,0,2,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,2,0,1,2,0,1,0,0,2,0,1,0,1,0,0,2,0,1,0,1,2,0,0
0,0,0,2,0,2,2,0,2,1,1,0,1,0,0,1,0,2,1,1,1,0,2,1,0,0,1,1,1,1,0,2,1,0,2,2,1,0,0,0,2,0,1,2,0,0,0,0,2,2,0
0,1,1,0,1,0,0,2,0,0,1,0,2,0,1,0,0,1,0,2,0,0,0,1,0,0,1,1,1,0,1,2,1,1,2,2,1,1,2,1,1,2,2,1,1,2,1,0,0,1,1
1,0,1,2,0,0,1,1,2,0,1,1,0,1,2,1,1,1,0,1,1,1,2,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,2,1,1,1,0,1,0,0,0,1
0,1,1,2,0,2,1,1,2,1,1,0,0,0,1,0,1,2,1,1,2,0,1,0,1,0,1,0,2,0,0,2,0,1,2,1,2,1,2,1,0,0,0,0,1,2,0,0,2,1,1
0,0,2,1,0,1,0,0,1,1,1,1,1,1,2,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,2,0,1,2,1,2,0,0,0,0,1,0,1,0,2,1,0,0,0,1
1,1,2,2,1,0,0,2,1,1,0,0,1,1,2,1,1,2,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,2,1,1,0,0,2,0,0,1,0,1,2,0
1,1,1,2,0,0,1,1,0,1,1,0,1,1,0,0,0,2,0,0,1,1,2,1,1,0,1,1,2,1,0,1,0,0,1,0,0,0,1,0,2,2,1,2,1,0,1,0,0,2,1
0,0,2,2,1,2,1,2,1,0,1,0,0,1,2,1,2,1,0,2,1,1,1,1,0,1,0,1,0,0,1,2,0,0,2,0,2,0,2,1,0,2,1,0,1,2,1,0,0,1,0
0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,2,0,2,2,1,1,1,1,1,0,0,0,1,1,2,0,0,1,1,2,0,2,0,0,1,2,2,1,0,1,0,0,2,0
0,1,1,0,0,0,2,2,2,1,1,0,1,0,0,0,1,0,1,2,1,1,2,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,2,2,2,0,0,2,0,1,2,2,0
0,1,1,2,0,0,0,0,2,0,1,1,2,1,0,0,2,1,1,2,0,1,0,1,1,1,1,0,1,1,1,1,1,0,2,2,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1
1,1,1,0,1,1,2,0,2,0,0,0,2,0,1,0,0,1,0,1,2,1,0,1,0,1,1,1,2,0,0,2,0,0,1,2,2,0,0,1,0,2,0,1,1,1,0,0,2,0,0
1,1,0,2,1,0,0,2,1,1,0,0,2,1,2,1,2,1,1,0,1,1,1,1,0,1,1,0,2,0,1,1,1,1,2,1,1,0,0,1,1,1,0,0,2,2,0,0,0,0,0
1,1,2,1,0,0,2,1,0,1,1,1,2,1,0,1,1,1,1,2,1,1,2,0,1,1,0,0,0,1,0,0,0,1,1,0,2,0,2,0,0,1,0,0,1,1,1,0,0,0,0
0,0,2,1,0,0,0,0,2,1,0,0,1,1,2,0,2,2,0,2,2,0,1,1,0,0,0,1,2,1,1,2,0,1,1,0,0,0,2,1,0,2,0,2,1,1,0,0,1,2,1
0,0,2,1,0,2,1,1,2,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,2,2,0,0,1,0,1,2,1,1,1,0,1,0,0,0,1
1,1,1,1,1,0,0,2,0,0,1,1,0,0,1,1,1,0,1,2,0,1,2,1,0,0,1,0,2,0,0,1,1,1,1,1,0,0,2,0,1,1,0,1,2,1,0,1,2,1,1
0,1,2,2,1,1,0,0,2,1,0,1,0,0,0,1,0,1,0,0,2,1,0,1,1,1,1,0,1,0,0,1,1,0,2,2,2,0,1,0,0,1,1,1,2,2,0,1,0,0,0
0,1,1,1,1,2,1,2,2,0,0,1,2,0,2,1,1,2,0,2,1,1,0,1,1,1,1,1,1,1,0,1,0,1,2,2,2,0,2,1,1,0,2,2,1,1,1,0,2,0,1
0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,2,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,2,2,0,1,1,0,2,2,1
1,0,2,0,1,1,0,2,0,1,1,0,0,1,2,1,0,2,1,0,2,0,0,1,0,1,0,1,0,1,0,1,0,0,2,0,2,0,0,1,1,2,0,2,0,2,0,0,1,2,1
0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,2,2,1,1,0,0,0,1,1,1,1,0,2,0,1,0,1,0,2,1,0,0,0,0,1,2,1,2,0,1,0,0,1,0,1
1,1,2,1,1,1,0,0,2,0,1,0,0,1,2,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,2,1,0,2,0,0,1,1,1,0,1,0,0
1,1,2,0,0,0,0,1,2,1,0,0,0,1,0,0,0,2,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,2,0,2,0,0,1,0,0,1
1,1,1,0,0,0,1,0,2,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1
1,1,2,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,2,2,0,1,1,0,1,1,0,0,0,0,2,0,1,0,2,2,0,0,1,1,0,1,1,0,2,0,1,1,0,1
0,0,2,2,0,0,1,1,0,0,0,0,1,0,2,0,0,2,0,2,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,2,0,0,0,1,1,0,0,2,1,0,0,2,0,1
1,0,0,0,1,1,0,2,0,1,0,1,1,1,1,0,2,0,1,2,0,0,2,0,0,1,1,1,0,1,0,2,1,0,0,2,2,1,1,1,0,2,0,0,0,1,0,1,2,1,1
1,1,2,1,1,2,1,2,2,1,0,1,0,0,2,1,2,0,0,1,0,0,2,1,1,0,0,0,0,1,0,2,0,1,2,2,2,1,0,1,0,2,2,0,1,2,1,1,0,1,1
0,0,2,2,0,1,1,0,0,0,1,0,2,1,0,1,1,1,0,2,2,1,0,1,1,0,0,1,1,1,1,2,0,0,2,0,2,0,1,1,0,2,1,1,0,1,0,1,2,1,0
0,0,0,1,1,2,0,2,1,0,0,1,2,1,1,1,1,0,1,0,0,0,2,0,1,0,0,1,1,1,0,0,1,1,2,2,0,0,0,0,1,2,1,0,0,2,0,0,0,1,0
0,1,0,2,1,2,2,1,0,0,0,0,1,1,2,0,1,1,1,1,2,1,0,1,1,1,0,0,0,1,1,2,0,0,1,2,2,1,1,1,0,2,1,1,2,0,1,1,0,2,1
0,0,2,2,0,1,2,2,2,1,1,0,0,1,1,0,1,0,0,2,2,0,0,0,1,0,1,1,0,1,0,2,1,1,2,2,1,0,2,1,0,2,0,1,2,0,0,1,0,2,0
0,1,1,0,0,0,2,0,0,1,1,0,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,2,0,0,0,1,0,0,2,2,0,1,0,0,1,0,1,0
0,1,2,0,0,1,0,2,1,0,1,1,1,1,1,1,0,2,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,2,0,0,0,0,0,2,0,0,1,1,1,0,1,1,0
0,1,0,2,0,0,2,1,0,1,1,0,1,1,1,1,0,1,1,2,2,0,0,0,0,0,0,1,0,0,0,2,0,1,2,0,2,1,0,1,1,2,1,2,2,2,0,0,1,2,0
1,1,1,0,0,2,1,2,1,1,1,0,0,0,2,0,0,0,1,2,0,1,2,0,0,1,0,0,1,0,1,0,0,1,1,0,2,1,0,0,0,1,0,1,2,2,1,1,0,1,1
1,0,0,1,1,2,0,2,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2,1,0,1,1,2,0,2,1,2,2,1,2,2,2,0,1,0,1,0
1,0,1,1,0,0,2,0,2,0,1,1,0,1,0,0,1,0,1,2,2,0,0,1,1,1,1,0,2,0,1,0,0,0,0,0,1,1,2,0,1,1,0,1,0,1,1,1,0,1,1
0,1,1,2,0,0,2,1,0,0,1,0,0,1,0,0,2,1,1,2,1,1,0,1,0,0,0,1,0,1,0,2,0,1,0,1,0,0,2,1,0,2,2,0,0,1,0,1,2,1,0
0,1,0,0,0,1,0,2,2,0,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,1,2,1,2,0,1,0,1,0
1,1,0,1,1,0,1,2,0,1,1,0,2,0,1,1,1,1,0,2,1,0,2,0,1,1,1,0,2,1,1,2,0,1,0,2,2,1,2,0,1,2,1,1,1,0,1,1,0,0,1
0,0,0,1,1,2,2,2,2,1,1,1,0,0,1,1,0,0,1,2,1,0,2,1,1,0,1,1,2,1,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,1,1,2,1,0
0,0,1,2,1,1,2,2,0,1,1,1,1,0,2,1,1,0,1,2,1,0,0,1,0,1,1,1,2,0,0,2,0,0,0,1,1,0,1,1,0,2,0,0,0,1,0,1,1,2,1
1,0,0,2,1,2,0,2,1,1,1,1,1,1,0,1,1,0,0,0,2,1,1,1,0,1,1,1,1,1,0,2,0,0,1,1,2,0,1,0,0,2,1,0,2,0,1,1,0,0,0
1,1,0,1,1,2,2,1,1,0,0,1,0,1,2,0,1,1,0,0,0,1,1,1,1,1,1,0,2,1,1,2,0,0,1,0,1,1,1,1,0,2,1,0,1,0,1,1,2,1,1
0,0,0,0,0,2,0,1,2,0,1,0,1,0,1,0,0,2,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,2,1,1,1,2,0,1,2,1,2,1,1,1,0,1,0,1
1,1,1,0,1,0,0,0,1,1,0,0,0,1,2,1,2,2,0,2,2,1,0,0,0,0,0,0,2,0,1,2,1,0,0,1,0,0,2,0,2,2,0,2,1,2,1,0,0,2,1
0,1,1,0,0,2,1,2,2,0,1,1,2,0,0,0,0,2,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,2,1
0,0,2,2,1,1,0,1,2,0,1,1,1,0,0,1,1,0,1,1,2,1,2,0,1,1,1,0,0,1,0,0,0,0,2,1,2,1,2,1,1,1,0,0,2,1,0,1,0,2,1
0,0,2,2,1,1,1,0,2,1,0,1,1,1,1,0,0,1,0,2,0,0,0,0,0,1,1,0,1,1,1,0,0,0,2,0,2,1,1,0,0,1,2,2,0,2,0,0,2,0,1
0,1,2,1,1,2,2,2,2,0,0,1,1,1,0,0,2,0,1,1,0,1,0,0,0,0,1,0,0,1,1,2,1,0,2,0,2,0,0,0,0,0,2,2,2,0,0,1,0,2,1
0,0,0,1,0,2,2,2,0,1,1,1,2,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,2,1,0,1,2,0
1,1,0,0,1,1,0,2,2,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,2,1,1,0,0,1,2,1
1,0,2,1,1,0,0,0,0,0,1,1,0,1,2,0,1,1,1,1,0,0,2,0,0,0,1,1,2,1,0,2,0,0,1,1,2,0,1,0,0,2,1,1,1,1,1,0,0,1,0
1,1,2,2,1,0,1,0,0,1,0,1,1,1,1,0,2,0,0,1,0,1,1,1,1,1,0,0,2,0,0,2,1,1,2,1,1,0,0,0,1,2,2,2,2,1,0,1,2,0,0
1,0,2,2,0,2,0,1,2,1,1,1,0,0,2,0,0,0,0,2,0,1,0,0,1,1,1,1,2,0,0,0,0,0,1,0,2,0,2,0,1,0,1,2,2,1,1,1,2,0,0
1,1,2,0,1,1,0,0,2,0,0,0,0,1,2,0,1,2,1,2,2,1,1,1,1,0,1,1,2,0,1,1,0,0,1,1,0,1,2,1,0,2,0,1,2,2,1,1,2,2,0
1,0,2,1,1,0,0,0,2,0,1,1,1,0,2,0,1,1,0,1,0,1,0,0,0,1,1,0,2,1,0,0,1,0,1,2,2,0,0,1,0,1,1,2,1,0,0,1,1,1,1
0,0,1,0,1,0,0,0,0,1,1,1,2,0,0,1,0,2,1,0,2,0,0,1,0,1,1,1,0,0,0,2,0,0,1,0,2,0,0,1,0,0,2,1,2,2,1,0,2,1,0
0,1,2,0,1,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,1,2,0,0,1,1,1,0,0,0,2,1,1,2,2,2,0,1,0,0,2,0,0,0,2,0,1,2,1,0
1,1,2,1,1,0,1,2,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,2,2,0,1,1,0,0,0,2,2,2,1,0,1,2,0,0
1,0,0,2,0,1,0,1,1,0,0,0,0,1,2,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,2,1,1,1,2,2,0,2,0,0,1,0,1,0,1,1,0,2,1,0
1,1,2,0,0,0,0,1,0,1,1,0,0,0,2,0,1,1,1,1,0,0,1,0,0,0,1,0,2,0,0,2,0,1,2,1,1,0,1,0,1,0,1,2,2,1,1,0,1,0,1
1,0,1,1,0,2,1,2,0,0,1,0,1,1,1,1,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,1,1,1,2,1,1,0,2,0,0,0,1,2,1,0,0,1,0,0,1
0,0,0,1,0,1,2,1,2,1,0,0,1,1,1,0,2,1,1,2,2,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,1
0,1,0,2,0,2,0,0,1,0,0,1,1,1,0,0,2,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,2,1,1,1,0,2,0,2,2,2,0,1,2,1,1
1,0,2,2,1,0,1,0,0,0,0,1,2,1,1,0,2,2,0,1,2,0,0,1,0,0,1,0,0,1,0,2,1,0,2,0,2,0,0,0,1,0,0,1,0,1,0,0,2,0,1
1,1,0,1,0,0,0,0,0,1,1,1,2,1,2,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,2,1
0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,2,0,1,2,0,0,1,2,2,1,1,0,0,0,1,2,1,2,0,0,1,1,1
1,1,0,0,0,2,0,0,1,0,0,1,1,1,2,1,2,2,1,0,1,0,2,0,1,0,0,0,2,0,0,2,0,0,2,2,2,0,2,0,2,2,1,2,0,2,1,1,2,1,0
0,1,0,1,1,0,0,2,1,0,1,1,1,1,0,1,0,1,0,2,1,1,0,0,0,1,1,1,2,1,1,0,0,0,2,2,2,1,0,1,1,2,0,0,0,2,0,1,1,2,1
1,0,0,2,0,0,0,2,0,1,1,0,2,0,1,1,2,2,1,2,0,1,2,1,0,1,1,1,2,0,1,2,0,1,2,0,1,0,1,1,2,2,0,2,2,2,0,1,2,1,0
0,1,2,1,1,1,0,1,1,1,0,1,1,1,2,0,0,2,0,1,2,1,1,1,1,0,1,0,0,1,1,1,1,1,2,1,2,0,2,1,2,1,0,1,0,0,1,1,0,0,0
1,0,0,1,1,2,2,2,1,0,1,1,0,0,2,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,2,1,0,0,2,2,0,2,0,1,1,1,1,2,0,1,0,0,2,1
0,1,0,2,0,1,1,1,2,1,0,1,0,1,1,0,1,2,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,2,1,2,1,1,0,1,2,1,1,0,2,0,1,0,0,1
1,1,1,2,1,1,0,0,2,1,1,1,0,0,1,1,0,1,1,1,2,1,0,1,1,1,1,0,0,0,1,2,0,1,2,2,2,1,2,0,2,2,0,1,0,1,0,1,0,2,1
1,1,1,0,1,1,0,2,2,1,1,0,0,0,1,0,1,1,1,2,0,0,0,0,1,1,1,0,2,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1
0,1,2,1,1,0,2,2,0,1,1,1,1,1,1,0,1,1,1,2,1,0,0,0,1,1,1,0,1,0,1,2,1,1,1,0,0,1,2,0,1,1,0,0,2,1,0,1,1,1,1
1,0,0,1,1,1,0,0,1,0,1,1,2,1,1,0,2,2,0,0,0,1,2,0,1,0,1,0,2,0,1,1,0,0,0,2,0,0,1,0,2,2,0,1,2,1,1,1,2,1,0
1,0,0,1,0,1,2,0,1,0,1,1,1,0,0,0,2,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,2,2,0,0,2,1,1,0,0,2,0,1,0,1,2,1,1
0,1,1,1,1,1,0,2,0,1,1,0,2,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,2,1,1,1,0,2,1,0,0,0,0,0,1,1,1,1,0,2,1,1
0,0,2,0,0,1,2,1,1,1,0,1,2,0,2,1,1,2,1,2,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0
1,1,1,2,1,0,0,0,0,1,0,1,2,1,0,1,1,1,1,2,2,1,2,0,1,1,1,1,2,1,0,2,0,0,1,2,1,0,2,0,2,2,1,1,0,1,0,1,2,1,0
0,1,0,2,1,1,2,0,2,0,1,0,0,1,2,1,0,0,0,1,1,1,2,1,0,1,0,1,2,0,1,2,0,0,2,2,1,1,2,0,1,2,0,1,2,0,1,1,0,1,1
1,0,0,0,1,0,2,2,2,1,0,0,2,1,2,1,1,0,1,2,0,0,0,0,0,1,1,0,0,1,0,2,0,1,0,0,2,1,2,0,0,2,2,2,2,0,0,1,1,0,0
1,1,1,0,1,2,0,0,2,0,1,1,2,1,0,0,1,2,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,2,0,0,1,2,2,0,0,0,0,1
0,1,1,0,0,1,2,0,2,0,1,0,2,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,2,0,0,0,1,0,2,0,0,0,0,1,2,1,0,1,0,2,1,0,0,2,0
1,1,1,0,0,2,2,1,0,0,0,0,0,0,1,0,1,2,1,1,0,1,1,0,0,1,0,0,2,1,1,1,0,0,1,0,0,0,2,0,1,0,1,1,2,1,1,0,1,1,0
0,0,1,2,1,0,1,2,2,1,0,1,0,0,1,1,1,2,1,1,2,1,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,1,1,0,0,1
1,1,2,2,0,1,1,0,0,0,1,0,1,1,1,1,1,2,1,1,1,1,0,0,0,1,1,0,1,1,1,2,0,1,1,1,2,0,2,1,1,0,0,0,0,2,1,1,2,0,1
0,0,2,2,1,2,0,1,2,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,2,0,1,0,0,0,2,1,0,0,2,0,0,1,0,2,1,2,1,0,1,1,0
1,1,1,1,0,1,2,1,2,0,1,0,2,1,1,0,1,0,1,1,1,0,2,1,1,0,0,1,0,0,1,2,0,1,2,2,1,0,2,0,2,2,0,0,2,0,1,1,0,1,1
1,1,2,0,0,0,2,2,1,1,1,1,1,1,2,1,0,2,1,2,0,1,1,0,1,0,1,0,0,0,0,2,1,0,1,0,2,0,2,0,2,2,2,0,2,1,1,1,1,2,1
1,1,1,2,1,2,2,1,1,0,1,0,0,1,1,1,2,1,0,1,2,1,0,1,0,1,1,0,0,0,0,1,0,0,2,1,0,0,2,1,1,2,2,2,2,1,0,1,1,0,0
1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,2,1,0,2,0,0,1,0,1,1,2,0,0,0,2,0,0,2,2,1
1,1,0,0,1,0,2,2,1,0,0,1,0,1,0,1,0,1,0,2,2,1,0,0,1,0,0,1,0,1,0,2,0,0,1,0,1,1,2,1,1,0,1,1,0,1,1,1,1,0,1
1,0,1,1,0,0,2,2,1,0,1,0,2,1,0,0,2,1,1,2,0,0,1,1,0,1,1,0,2,0,1,2,0,0,2,2,1,0,0,1,0,1,1,1,2,2,1,0,0,0,0
0,1,2,1,0,2,0,0,1,1,0,1,1,0,2,1,2,0,0,2,2,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,2,0,0,2,1,0,1,0,1,1,2,1,0
1,0,2,2,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,2,0,0,0,1,2,0,0,1,1,1,0,2,0,1
0,0,0,0,1,1,2,2,2,0,0,1,1,1,0,0,1,2,0,1,0,1,0,0,0,1,1,0,2,1,1,2,0,1,1,2,2,1,1,0,0,1,0,1,2,2,1,1,1,0,0
1,1,2,2,1,2,2,1,0,0,1,0,0,0,0,0,2,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,2,0,1,0,1,2,1,0,1,2,1,1,1,2,1,1
1,1,0,2,1,1,0,1,1,1,1,1,2,1,0,0,0,1,0,2,1,0,2,0,1,1,0,0,0,1,1,0,1,1,1,1,2,0,1,1,2,1,1,2,2,1,0,1,2,1,1
